jd, h2o, co2, dust
2455511.4713046 3.39726246770273e-05 3.18156674518926e-05 0.0002963351841338965
2455511.4824147 3.306146136138715e-05 3.1669651623410176e-05 0.0005580733252970019
2455511.492137 3.1114226956332804e-05 3.2296907505470616e-05 0.0006488630293365296
2455511.5032483 2.6196788167911468e-05 2.8362707534658856e-05 0.0003940985942094482
2455511.5129707 3.1005633159059456e-05 2.5523045186251875e-05 0.0004602499903607675
2455511.5240819 0.0 0.0 0.0
2455511.5338043 2.883585159100298e-05 1.8882112654499417e-05 0.0005473116981161378
2455511.5449145 2.3077399140701315e-05 2.0644957342590514e-05 0.00022229964228148925
2455511.5546368 2.6410944576257888e-05 2.464113344194439e-05 0.00031216835999867766
2455511.5657481 2.978238716916095e-05 2.1644536813236056e-05 0.0005762512312771646
2455511.5754658 2.037788245308808e-05 1.2750276258487882e-05 0.0006224704888999056
2455511.5900552 0.0 0.0 0.0
2455511.5997775 2.3166674326081066e-05 1.7512819612972985e-05 0.0004430237788831985
2455511.6108888 2.430848701805268e-05 1.41717492849858e-05 0.0005887692630863845
2455511.6206112 2.466402951054818e-05 1.8584206492030415e-05 0.0004900612732992575
2455511.6317224 2.379676154124213e-05 1.848150478299255e-05 0.00011761226436481423
2455511.6414448 2.5301870774182222e-05 1.7029915432935784e-05 0.0003876541154709372
2455511.6525549 1.6894284652585318e-05 1.3789554617330695e-05 0.000587732893331891
2455511.6622773 2.1890198902373347e-05 1.4879865477356865e-05 0.0005630926260585349
2455511.6733885 2.452475716655541e-05 1.9134746624131644e-05 0.0002764185770589737
2455511.6831109 2.414244969465623e-05 1.2316317144384717e-05 0.00047167953354381706
2455511.6942222 2.2371484973163587e-05 1.67625424351752e-05 0.000534160272524433
2455511.7039399 1.3545621310056373e-05 1.4664026014383478e-05 0.0004240737395035055
2455511.7150546 0.0 0.0 0.0
2455511.724777 0.0 0.0 0.0
2455511.7358884 0.0 0.0 0.0
2455511.7456106 0.0 0.0 0.0
2455511.756722 0.0 0.0 0.0
2455511.7664443 0.0 0.0 0.0
2455511.7775556 0.0 0.0 0.0
2455511.7872768 0.0 0.0 0.0
2455511.7983881 2.1760012435024834e-05 1.467292049138581e-05 0.0001666338920768787
2455511.8081105 1.5996315551714553e-05 8.883748838516626e-06 0.0004734717903064912
2455511.8192217 1.6516218199251408e-05 1.4687563687120737e-05 0.0006233124593957112
2455511.8289394 1.9029019316314936e-05 1.3866016754967824e-05 0.0005693558502583308
2455511.8400554 2.6828615506451577e-05 1.5280511833728113e-05 0.00024715633817344606
2455511.8497765 2.1563937276831607e-05 1.4093631054402529e-05 0.0004658882642766338
2455511.8608878 2.0593404193263668e-05 1.8432744354538672e-05 0.0005620345970524151
2455511.8706102 2.122328256911261e-05 2.085532406845476e-05 0.0005010432721931721
2455511.8817215 2.7776636618749138e-05 1.9901906613327155e-05 0.00013055584549862036
2455511.8914438 2.4513570532899923e-05 2.115823489894339e-05 0.00047419152929655754
2455511.9025551 1.9703142856979644e-05 2.5036781820282405e-05 0.0006450991813159229
2455511.9122764 1.8718176856060388e-05 2.1092831720833895e-05 0.000599435671267968
2455511.9233877 2.7164558631617174e-05 2.1128011795669176e-05 0.00024813829997395444
2455511.9331099 2.506117166235902e-05 1.7606677841438524e-05 0.00043822923662074974
2455511.9442212 2.220204080008554e-05 1.7465447791555243e-05 0.0005182482354888771
2455511.953939 0.0 0.0 0.0
2455511.9650548 2.6639079746654664e-05 2.1218227129220443e-05 0.00019106012868948645
2455511.974776 2.7171534528322793e-05 2.4061215369653327e-05 0.0005362987848099395
2455511.9858874 3.1731338512583956e-05 2.1252074138348868e-05 0.0006916052883734118
2455511.9956098 2.0179825743479274e-05 2.6081871150494454e-05 0.0005695894726427187
2455512.006721 2.6596384434316555e-05 1.8952093420183845e-05 0.00027012961135785836
2455512.0164434 2.532714882729902e-05 2.7536666847998664e-05 0.00047555084692880973
2455512.0275547 2.7191573299490977e-05 2.140488752598955e-05 0.0004884020179658813
2455512.0372758 3.829520502609795e-05 2.374189880373333e-05 0.0003886534251304923
2455512.0483871 2.914201346089733e-05 2.3045609561200737e-05 0.00010000569375360387
2455512.0581095 3.213547032634958e-05 2.4592337119995152e-05 0.0005089848153375261
2455512.0692207 3.331628890742555e-05 2.3846168964535748e-05 0.0006935581937154861
2455512.0789384 2.6447122851217317e-05 2.0224890440011464e-05 0.0005962169590720287
2455512.0900544 3.008631436009239e-05 2.5462280273662346e-05 0.0001683161850817346
2455512.0997768 3.358825915315126e-05 2.320092412252884e-05 0.000433173530448008
2455512.1108868 2.7835476194494373e-05 2.1991152425311535e-05 0.0005184334976401798
2455512.1206092 3.255797260912698e-05 2.1434306019514923e-05 0.0004381120019894753
2455512.1317205 2.677597165157301e-05 1.5178180039109051e-05 0.00026443448306653775
2455512.1414428 2.0177163435247706e-05 2.0607608924977984e-05 0.0005653971322421334
2455512.1525541 2.8168508848799883e-05 2.4916241817869063e-05 2.4916241817869063e-05
2455512.1622765 2.8947929751260572e-05 1.743832587171189e-05 1.743832587171189e-05
2455512.1733865 2.200610275341266e-05 2.494415169683966e-05 2.494415169683966e-05
2455512.1831089 1.7809460699837815e-05 1.7002619807140004e-05 1.7002619807140004e-05
2455512.1942203 2.4848754225406413e-05 2.1934881019063754e-05 2.1934881019063754e-05
2455512.203938 2.6449671255188875e-05 1.942646430046149e-05 1.942646430046149e-05
2455512.2185261 0.0 -1.2763995229669478e-05 -1.2763995229669478e-05
2455512.2282485 0.0 2.9808375341834965e-06 2.9808375341834965e-06
2455512.2393599 0.0 2.2445592975240404e-06 2.2445592975240404e-06
2455512.2490821 0.0 7.01324518012908e-06 7.01324518012908e-06
2455512.2601934 2.724178100221426e-05 1.680815108927442e-05 1.680815108927442e-05
2455512.2699158 2.364983298041089e-05 1.865147779481059e-05 1.865147779481059e-05
2455512.2810259 2.857204653714408e-05 1.540793813607964e-05 1.540793813607964e-05
2455512.2907482 3.0104704342857396e-05 1.3533027423587333e-05 1.3533027423587333e-05
2455512.3018596 2.543588278515748e-05 1.6736530255048397e-05 1.6736530255048397e-05
2455512.311582 1.714944876995406e-05 2.182528018688347e-05 2.182528018688347e-05
2455512.3226931 1.53050431126647e-05 2.1461694835043757e-05 2.1461694835043757e-05
2455512.3324109 2.5926643555519424e-05 1.9896521615746904e-05 1.9896521615746904e-05
2455512.3435257 2.7103123116978507e-05 1.7352570164708394e-05 1.7352570164708394e-05
2455512.353248 2.524789999655839e-05 1.268053634261997e-05 1.268053634261997e-05
2455512.3643593 2.0874213961075325e-05 1.3009014664708018e-05 1.3009014664708018e-05
2455512.3740817 2.6658099108624036e-05 1.4883961835576911e-05 1.4883961835576911e-05
2455512.385193 2.866258756834373e-05 1.697352028876633e-05 1.697352028876633e-05
2455512.3949153 2.703789061866627e-05 1.5246652098118116e-05 1.5246652098118116e-05
2455512.4060266 2.2829857255606695e-05 9.868666524490429e-06 9.868666524490429e-06
2455512.4157478 1.918086377411795e-05 1.3450880411326259e-05 1.3450880411326259e-05
2455512.426859 1.9609603605580525e-05 9.942148974611382e-06 9.942148974611382e-06
2455512.4365814 1.7032836961203853e-05 1.079850865668842e-05 1.079850865668842e-05
2455512.4476927 2.727187194751596e-05 1.0288652306729184e-05 1.0288652306729184e-05
2455512.4574105 1.9265897438146738e-05 9.808758808087926e-06 9.808758808087926e-06
2455512.4685263 1.105410771693504e-05 8.99737718251996e-06 8.99737718251996e-06
2455512.4782475 1.8997074552063136e-05 1.1438477274307511e-05 1.1438477274307511e-05
2455512.4893588 1.711891532929697e-05 7.869905485944468e-06 7.869905485944468e-06
2455512.4990811 1.8156942752993778e-05 3.7811185706517642e-06 3.7811185706517642e-06
2455512.5101924 1.6242299979078268e-05 7.36450319702445e-06 7.36450319702445e-06
2455512.5199148 1.7400483513170497e-05 1.0513045710057485e-05 1.0513045710057485e-05
2455512.531026 1.2854240147100359e-05 7.091137677462049e-06 7.091137677462049e-06
2455512.5407473 1.1931050355274361e-05 7.701609016226174e-06 7.701609016226174e-06
2455512.5518586 1.3220220800984742e-05 6.487505608899058e-06 6.487505608899058e-06
2455512.561581 1.1657431774197729e-05 3.426470094334757e-06 3.426470094334757e-06
2455512.5726922 8.528359695111055e-06 7.554615283027216e-06 7.554615283027216e-06
2455512.5824099 1.5607064784507025e-05 7.564389542189544e-06 7.564389542189544e-06
2455512.5935258 2.2509765899542895e-05 8.004982913040219e-06 8.004982913040219e-06
2455512.603247 9.996117860644927e-06 6.4318349784371796e-06 6.4318349784371796e-06
2455512.6143583 1.335880660750467e-05 9.008036214794124e-06 9.008036214794124e-06
2455512.6240807 1.1973441451516242e-05 5.327106402492111e-06 5.327106402492111e-06
2455512.635192 1.6118315432535368e-05 6.766545303244059e-06 6.766545303244059e-06
2455512.6449143 1.5146345320510983e-05 9.934799492478866e-06 9.934799492478866e-06
2455512.6560256 2.0379452690106395e-05 7.560840101744951e-06 7.560840101744951e-06
2455512.6657468 1.9097508584556742e-05 1.38704801543405e-05 1.38704801543405e-05
2455512.6768581 2.770552735629734e-05 8.964773549357964e-06 8.964773549357964e-06
2455512.6865804 2.0058263712962024e-05 1.2747638066674007e-05 1.2747638066674007e-05
2455512.6976917 2.035092297951121e-05 1.63750490326908e-05 1.63750490326908e-05
2455512.7074095 2.386705388624038e-05 1.542154892320264e-05 1.542154892320264e-05
2455512.7185253 2.9612465407524514e-05 1.9115275418684996e-05 1.9115275418684996e-05
2455512.7282477 2.6290048269330025e-05 2.1561110197825605e-05 2.1561110197825605e-05
2455512.7393579 2.5712147792978414e-05 2.0294463804378945e-05 2.0294463804378945e-05
2455512.7490801 2.5219066862121546e-05 2.6187169417895876e-05 2.6187169417895876e-05
2455512.7601915 2.5346395726772126e-05 2.7993382804273175e-05 2.7993382804273175e-05
2455512.7699138 2.921783187421894e-05 3.1065722724235426e-05 3.1065722724235426e-05
2455512.781025 2.7520396466618762e-05 2.948955160157834e-05 2.948955160157834e-05
2455512.7907474 2.604613507696996e-05 3.165042947541789e-05 3.165042947541789e-05
2455512.8018576 2.6726768544737983e-05 3.303994344009612e-05 3.303994344009612e-05
2455512.81158 3.351666339040843e-05 3.1992715227845355e-05 3.1992715227845355e-05
2455512.8226911 3.3106588889660354e-05 2.59942337901288e-05 2.59942337901288e-05
2455512.8324089 3.0637510852774814e-05 2.89024635499535e-05 2.89024635499535e-05
2455512.8469983 0.0 -6.235589090869802e-06 -6.235589090869802e-06
2455512.8567206 3.225093943673402e-05 3.4729340118397556e-05 3.4729340118397556e-05
2455512.8678319 3.20051739288797e-05 3.423317701380228e-05 3.423317701380228e-05
2455512.8775543 3.5913891230792027e-05 3.414487294427299e-05 3.414487294427299e-05
2455512.8886655 3.364833404855082e-05 3.389384584021326e-05 3.389384584021326e-05
2455512.8983879 3.281903045988484e-05 2.521787559741151e-05 2.521787559741151e-05
2455512.909498 2.9349058598054397e-05 3.095116795930888e-05 3.095116795930888e-05
2455512.9192204 2.925688772746112e-05 2.80270632727159e-05 2.80270632727159e-05
2455512.9303316 3.418067736192383e-05 3.561246321583138e-05 3.561246321583138e-05
2455512.940054 3.456114007782157e-05 3.333793373520244e-05 3.333793373520244e-05
2455512.9511653 3.77192923486612e-05 3.143085232529257e-05 3.143085232529257e-05
2455512.960883 2.1578936222412037e-05 2.5427501787834715e-05 2.5427501787834715e-05
2455512.9719977 3.177473588063611e-05 2.706730226935808e-05 2.706730226935808e-05
2455512.9817201 3.3024573003435046e-05 2.3697203302393428e-05 2.3697203302393428e-05
2455512.9928315 2.6497361267455005e-05 2.8770223640136453e-05 2.8770223640136453e-05
2455513.0025537 2.6550367780821387e-05 2.8824559748088938e-05 2.8824559748088938e-05
2455513.013665 2.2451050905895414e-05 2.4671081585360444e-05 2.4671081585360444e-05
2455513.0233875 1.4913118292686587e-05 1.5532149891915035e-05 1.5532149891915035e-05
2455513.0344986 2.814229440159367e-05 2.3031098513501657e-05 2.3031098513501657e-05
2455513.0442199 1.8499295748344028e-05 2.4681593990896816e-05 2.4681593990896816e-05
2455513.0553312 2.8418644880867393e-05 2.130154928422975e-05 2.130154928422975e-05
2455513.0650535 2.8683508622312744e-05 1.6863531593207914e-05 1.6863531593207914e-05
2455513.0761648 2.052222084470557e-05 1.326960075747978e-05 1.326960075747978e-05
2455513.0858825 2.5869484584506046e-05 1.5243272289553074e-05 1.5243272289553074e-05
2455513.0969985 2.466876629652145e-05 1.6336338576548424e-05 1.6336338576548424e-05
2455513.1067196 2.702685111653788e-05 2.0369165359938315e-05 2.0369165359938315e-05
2455513.1178309 2.271212980925494e-05 1.6469379088160217e-05 1.6469379088160217e-05
2455513.1275533 2.706285926381596e-05 1.55529224551112e-05 1.55529224551112e-05
2455513.1386645 2.912416103200379e-05 1.4206436067286588e-05 1.4206436067286588e-05
2455513.1483869 1.8246033868325964e-05 1.3572749665635041e-05 1.3572749665635041e-05
2455513.1594982 2.3194295586777418e-05 1.340799645283067e-05 1.340799645283067e-05
2455513.1692194 2.8424446119583394e-05 1.2538119424253494e-05 1.2538119424253494e-05
2455513.1803306 2.341045661879564e-05 9.082780452313435e-06 9.082780452313435e-06
2455513.190053 2.256498906125067e-05 1.1713452403419192e-05 1.1713452403419192e-05
2455513.2011643 2.2978458738477414e-05 1.1025543079739515e-05 1.1025543079739515e-05
2455513.2108821 1.65975113967797e-05 1.0894317484957104e-05 1.0894317484957104e-05
2455513.2219979 2.5770783204101216e-05 7.691276836836896e-06 7.691276836836896e-06
2455513.2317192 2.3726558430472446e-05 1.251198052114499e-05 1.251198052114499e-05
2455513.2428303 1.6580920795824422e-05 7.238035488035176e-06 7.238035488035176e-06
2455513.2525528 2.186610806923806e-05 9.976783024716946e-06 9.976783024716946e-06
2455513.2636641 2.1185507281503812e-05 1.1710594380336502e-05 1.1710594380336502e-05
2455513.2733864 1.7188236768629732e-05 7.571052907598222e-06 7.571052907598222e-06
2455513.2844977 2.0908052839488522e-05 1.3110956578170829e-05 1.3110956578170829e-05
2455513.2942189 2.084419907832765e-05 8.85926580274194e-06 8.85926580274194e-06
2455513.3053302 1.2737080538287916e-05 5.92001743275503e-06 5.92001743275503e-06
2455513.3150524 1.2741338423520353e-05 9.157070035141539e-06 9.157070035141539e-06
2455513.3261638 1.1563307476764406e-05 5.434704864031136e-06 5.434704864031136e-06
2455513.3358816 1.4398976061227878e-05 9.046482453596331e-06 9.046482453596331e-06
2455513.3469975 1.4710794844982169e-05 9.160067219361127e-06 9.160067219361127e-06
2455513.3567198 1.2667607817849972e-05 3.701607979787767e-06 3.701607979787767e-06
2455513.3678299 1.772902677699072e-05 8.16258748628604e-06 8.16258748628604e-06
2455513.3775523 1.8480879305403987e-05 4.496702521729503e-06 4.496702521729503e-06
2455513.3886636 1.2208288810479791e-05 7.516242952215532e-06 7.516242952215532e-06
2455513.3983859 1.583986341422623e-05 1.2275081711785806e-05 1.2275081711785806e-05
2455513.4094972 1.8091543988655025e-05 7.566910265284621e-06 7.566910265284621e-06
2455513.4192197 1.6188561994020604e-05 1.0524387326856768e-05 1.0524387326856768e-05
2455513.4303296 1.2539346744234367e-05 1.0211272242522878e-05 1.0211272242522878e-05
2455513.440052 1.396853540770222e-05 1.1039379694597148e-05 1.1039379694597148e-05
2455513.4511633 1.1387168850105016e-05 9.185828624754395e-06 9.185828624754395e-06
2455513.460881 1.6175595338255053e-05 9.661899405282113e-06 9.661899405282113e-06
2455513.4754704 1.7138354626411835e-05 9.045692951100554e-06 9.045692951100554e-06
2455513.4851928 3.218320436382312e-06 2.124442960216342e-06 2.124442960216342e-06
2455513.4963039 1.7133153909395838e-05 1.70706344811278e-05 1.70706344811278e-05
2455513.5060264 1.0987349139854392e-05 1.2035216874069782e-05 1.2035216874069782e-05
2455513.5171378 1.8902087570346665e-05 1.1056115470693153e-05 1.1056115470693153e-05
2455513.5268599 2.023457049311834e-05 4.15948510910966e-06 4.15948510910966e-06
2455513.5379701 2.514532417631278e-05 8.536685130197939e-06 8.536685130197939e-06
2455513.5476925 2.7462194199841645e-05 1.1894951975822684e-05 1.1894951975822684e-05
2455513.5588038 1.625714773521959e-05 1.0545190681120868e-05 1.0545190681120868e-05
2455513.5685261 2.5770653731643348e-05 1.718255090946752e-05 1.718255090946752e-05
2455513.5796374 2.2640458183575343e-05 1.2116774472696517e-05 1.2116774472696517e-05
2455513.5893552 0.0 4.939050029978049e-06 4.939050029978049e-06
2455513.6004698 2.15136672714957e-05 2.3738285509917017e-05 2.3738285509917017e-05
2455513.6101922 2.2295653446024947e-05 2.299891436246617e-05 2.299891436246617e-05
2455513.6213035 1.9891468342388586e-05 2.0866856064074513e-05 2.0866856064074513e-05
2455513.6310259 2.53169940362277e-05 1.9437611273957928e-05 1.9437611273957928e-05
2455513.6421371 2.2459414749493324e-05 2.582537465466511e-05 2.582537465466511e-05
2455513.6518595 3.354287780444937e-05 2.5217971080317475e-05 2.5217971080317475e-05
2455513.6629708 2.7083444771272107e-05 2.5882440926187005e-05 2.5882440926187005e-05
2455513.6726919 2.2810824766435473e-05 2.441571422685187e-05 2.441571422685187e-05
2455513.6838032 3.086287296917465e-05 2.613307109567524e-05 2.613307109567524e-05
2455513.6935256 2.849207853294752e-05 2.461128861420158e-05 2.461128861420158e-05
2455513.7046368 2.6569075611029122e-05 3.2386115172353484e-05 3.2386115172353484e-05
2455513.7143546 2.5554722422809243e-05 3.171006570493867e-05 3.171006570493867e-05
2455513.7254705 2.98838445510207e-05 2.6797077234073918e-05 2.6797077234073918e-05
2455513.7351918 2.8186428632181026e-05 2.23854709211945e-05 2.23854709211945e-05
2455513.746303 2.4853181679766162e-05 2.7819434419950187e-05 2.7819434419950187e-05
2455513.7560254 2.205098317672932e-05 2.7714910020089167e-05 2.7714910020089167e-05
2455513.7671366 3.0628645756141416e-05 2.4349904647176604e-05 2.4349904647176604e-05
2455513.776859 3.0096942836859744e-05 2.4282789153685465e-05 2.4282789153685465e-05
2455513.7879702 1.5325215670841778e-05 2.0503842414722208e-05 2.0503842414722208e-05
2455513.7976915 2.8495946324256096e-05 2.1935678906706185e-05 2.1935678906706185e-05
2455513.8088027 3.215331973579241e-05 1.9940516912959192e-05 1.9940516912959192e-05
2455513.8185251 1.8437081691712385e-05 1.590635912355528e-05 1.590635912355528e-05
2455513.8296364 2.1744260951302962e-05 1.773232096581621e-05 1.773232096581621e-05
2455513.8393542 1.6674402572766816e-05 1.4168794042555087e-05 1.4168794042555087e-05
2455513.85047 3.0143976872344737e-05 1.5036044708794228e-05 1.5036044708794228e-05
2455513.8601912 2.424340240625589e-05 1.5625201501034578e-05 1.5625201501034578e-05
2455513.8713025 1.5401722975568427e-05 1.6190663996989525e-05 1.6190663996989525e-05
2455513.8810248 1.9378186573512512e-05 1.3831152297388065e-05 1.3831152297388065e-05
2455513.8921361 1.8948667804208452e-05 8.895820168899434e-06 8.895820168899434e-06
2455513.9018585 2.2187952192395264e-05 1.0074114903468734e-05 1.0074114903468734e-05
2455513.9129698 1.839030996951135e-05 1.1339598986307678e-05 1.1339598986307678e-05
2455513.9226909 2.230009801893303e-05 1.12400971203109e-05 1.12400971203109e-05
2455513.9338022 1.693161989513729e-05 1.1853123243260013e-05 1.1853123243260013e-05
2455513.9435247 1.8762868433987433e-05 1.3301408052631876e-05 1.3301408052631876e-05
2455513.9546358 2.4537606788638408e-05 8.382842124106458e-06 8.382842124106458e-06
2455513.9643536 2.0132876316608518e-05 7.3140291378971425e-06 7.3140291378971425e-06
2455513.9754695 1.5137331575567353e-05 6.220188447379705e-06 6.220188447379705e-06
2455513.9851918 1.950027983683252e-05 1.0399815516523188e-05 1.0399815516523188e-05
2455513.996302 1.3957943711807632e-05 1.0829002817421014e-05 1.0829002817421014e-05
2455514.0060244 1.4268750497895744e-05 1.2690606302719096e-05 1.2690606302719096e-05
2455514.0171357 1.6939252886844124e-05 1.0744566557682034e-05 1.0744566557682034e-05
2455514.0268579 2.0148840879644863e-05 4.928667888039135e-06 4.928667888039135e-06
2455514.0379693 1.5690569835705315e-05 6.594602663483751e-06 6.594602663483751e-06
2455514.0476917 1.0433411209831783e-05 8.488880842930587e-06 8.488880842930587e-06
2455514.0588017 1.785849528850892e-05 8.867400141397549e-06 8.867400141397549e-06
2455514.0685241 1.3254378609459138e-05 5.012782605846021e-06 5.012782605846021e-06
2455514.0796354 0.0 3.3493778587914058e-06 3.3493778587914058e-06
2455514.0893531 1.588867983915313e-05 5.057089933147618e-06 5.057089933147618e-06
2455514.1039413 0.0 -4.799096072021864e-06 -4.799096072021864e-06
2455514.1136637 1.020995178582149e-05 8.184675942828623e-06 8.184675942828623e-06
2455514.1247748 1.4515524830151837e-05 6.0427386382245725e-06 6.0427386382245725e-06
2455514.1344973 3.4548566476232953e-06 5.3058617092880405e-06 5.3058617092880405e-06
2455514.1456086 8.171138161094014e-06 1.4487993113702421e-05 1.4487993113702421e-05
2455514.155331 2.1322520179312693e-06 1.3220250480606343e-05 1.3220250480606343e-05
2455514.166441 1.227248646302259e-05 1.022820696292222e-05 1.022820696292222e-05
2455514.1761634 1.655212676745364e-05 1.289572471849604e-05 1.289572471849604e-05
2455514.1872747 1.5197152171621136e-05 7.462787257096951e-06 7.462787257096951e-06
2455514.196997 7.968209261211768e-06 1.2682273546611288e-05 1.2682273546611288e-05
2455514.2081083 2.3545076266893577e-05 1.5813014314169647e-05 1.5813014314169647e-05
2455514.2178261 0.0 -5.922024419929672e-06 -5.922024419929672e-06
2455514.2289409 1.871206545665276e-05 1.5128784290448168e-05 1.5128784290448168e-05
2455514.2386631 2.5614235420458158e-05 2.447282050677278e-05 2.447282050677278e-05
2455514.2497744 2.0013877589292814e-05 1.748398786906592e-05 1.748398786906592e-05
2455514.2594968 1.4769746599854457e-05 2.165775270481351e-05 2.165775270481351e-05
2455514.270608 1.9730819299941203e-05 1.637193424425168e-05 1.637193424425168e-05
2455514.2803304 1.4658382173852773e-05 1.4255156042213137e-05 1.4255156042213137e-05
2455514.2914417 1.8819674124968847e-05 1.9312561248341063e-05 1.9312561248341063e-05
2455514.3011628 3.183806496172051e-05 2.5039724929502686e-05 2.5039724929502686e-05
2455514.3122741 1.4942971466776648e-05 1.9542498087571893e-05 1.9542498087571893e-05
2455514.3219965 1.7935426405594756e-05 1.3573033279886481e-05 1.3573033279886481e-05
2455514.3331078 2.6759362259546402e-05 1.609328497478485e-05 1.609328497478485e-05
2455514.3428255 1.9954827170367573e-05 1.9068464060087416e-05 1.9068464060087416e-05
2455514.3539414 1.8514662628554924e-05 2.8828096149981785e-05 2.8828096149981785e-05
2455514.3636627 2.5233157933029082e-05 1.822949295236545e-05 1.822949295236545e-05
2455514.3747738 2.082956608889741e-05 1.74046713316098e-05 1.74046713316098e-05
2455514.3844963 2.338168534542929e-05 1.6971098448285237e-05 1.6971098448285237e-05
2455514.3956076 2.1827558296729786e-05 2.010404233122288e-05 2.010404233122288e-05
2455514.4053298 2.057820936096997e-05 1.6586392168679868e-05 1.6586392168679868e-05
2455514.4164412 1.672023863534453e-05 1.632390116510517e-05 1.632390116510517e-05
2455514.4261624 1.852817243310206e-05 1.831756640137662e-05 1.831756640137662e-05
2455514.4372737 2.1455141422044987e-05 2.167823316232695e-05 2.167823316232695e-05
2455514.446996 1.852699932994299e-05 1.4439355816086029e-05 1.4439355816086029e-05
2455514.4581073 2.351404008519738e-05 1.7281057439181808e-05 1.7281057439181808e-05
2455514.467825 2.4724169008145006e-05 2.101261770653443e-05 2.101261770653443e-05
2455514.4789409 2.2393813827688976e-05 1.355703306130963e-05 1.355703306130963e-05
2455514.4886621 1.5213633550715962e-05 1.8584890037640936e-05 1.8584890037640936e-05
2455514.4997734 0.0 -6.636642946536515e-06 -6.636642946536515e-06
2455514.5094958 1.4967317257076449e-05 1.767491936413189e-05 1.767491936413189e-05
2455514.520607 2.0801496437295067e-05 1.1923865072642352e-05 1.1923865072642352e-05
2455514.5303294 1.4350103919050184e-05 1.4273673971879112e-05 1.4273673971879112e-05
2455514.5414407 2.4147528298610534e-05 1.7264022171450676e-05 1.7264022171450676e-05
2455514.5511618 1.9724471563438688e-05 1.584721727732859e-05 1.584721727732859e-05
2455514.5622731 1.861979250661716e-05 1.643718886493785e-05 1.643718886493785e-05
2455514.5719955 2.3992898820604787e-05 1.8748398432479217e-05 1.8748398432479217e-05
2455514.5831067 2.05753301142341e-05 1.580633027455958e-05 1.580633027455958e-05
2455514.5928245 2.7418963170181443e-05 1.7133149831560326e-05 1.7133149831560326e-05
2455514.6039404 1.4797659690188072e-05 1.3177482939343477e-05 1.3177482939343477e-05
2455514.6136628 1.8894884453432292e-05 1.0784088468419551e-05 1.0784088468419551e-05
2455514.6247728 1.5081722314641674e-05 1.2717637502399937e-05 1.2717637502399937e-05
2455514.6344953 9.89894259016222e-06 1.1551038573911997e-05 1.1551038573911997e-05
2455514.6456066 1.3867092078544223e-05 1.3016307637618488e-05 1.3016307637618488e-05
2455514.6553288 9.31040112379173e-06 9.900545854749388e-06 9.900545854749388e-06
2455514.6664402 1.5986312794757685e-05 1.3627213219427722e-05 1.3627213219427722e-05
2455514.6761625 1.4406760840210982e-05 1.4952303571719359e-05 1.4952303571719359e-05
2455514.6872726 1.664735872964952e-05 1.5245840850337802e-05 1.5245840850337802e-05
2455514.696995 2.0185711408113216e-05 1.2478258419173831e-05 1.2478258419173831e-05
2455514.7081063 8.387638675727457e-06 1.2246868284082886e-05 1.2246868284082886e-05
2455514.717824 1.9131671803797166e-05 1.3893996375558978e-05 1.3893996375558978e-05
2455514.7324133 0.0 1.0870852164204675e-06 1.0870852164204675e-06
2455514.7421357 1.677480882247624e-05 1.2340552070695019e-05 1.2340552070695019e-05
2455514.753247 1.497069834271484e-05 8.310139201386425e-06 8.310139201386425e-06
2455514.7629693 8.059746266402481e-06 7.597889825315178e-06 7.597889825315178e-06
2455514.7740806 1.7721055357508188e-05 4.425151459977674e-06 4.425151459977674e-06
2455514.783803 1.3218975233866562e-05 9.233294486658442e-06 9.233294486658442e-06
2455514.794913 1.262324481370693e-05 1.4410186674139633e-05 1.4410186674139633e-05
2455514.8046354 8.632044266689043e-06 1.014865286267995e-05 1.014865286267995e-05
2455514.8157467 1.0818746261531583e-05 1.0249390199334687e-05 1.0249390199334687e-05
2455514.8254691 1.6235162667715015e-05 2.737370636266104e-06 2.737370636266104e-06
2455514.8365803 8.713148179229159e-06 6.86850055169676e-06 6.86850055169676e-06
2455514.8462981 1.0501815081109916e-05 5.902781360078676e-06 5.902781360078676e-06
2455514.8574129 5.991635234679304e-06 4.260022596167633e-06 4.260022596167633e-06
2455514.8671352 6.137543853078884e-06 4.838816167558203e-06 4.838816167558203e-06
2455514.8782464 9.425017116741134e-06 8.395494601754825e-06 8.395494601754825e-06
2455514.8879688 1.1135469218697867e-05 7.856950064537173e-06 7.856950064537173e-06
2455514.8990801 1.3141740650020254e-05 7.70246027995771e-06 7.70246027995771e-06
2455514.9088024 1.4136035895929773e-05 6.7561415237597246e-06 6.7561415237597246e-06
2455514.9199137 7.222811453935554e-06 8.446425651846308e-06 8.446425651846308e-06
2455514.929635 4.759430484978761e-06 1.886690956166306e-06 1.886690956166306e-06
2455514.9407462 1.3447011231566694e-05 1.2107708771375164e-05 1.2107708771375164e-05
2455514.9504686 1.3105465313274534e-05 9.436734928609425e-06 9.436734928609425e-06
2455514.96158 1.8047147170756415e-05 1.0884022907951955e-05 1.0884022907951955e-05
2455514.9712975 0.0 3.854883742119765e-06 3.854883742119765e-06
2455514.9824135 1.3848006015523137e-05 1.0330889692620326e-05 1.0330889692620326e-05
2455514.9921347 1.1664415890541371e-05 1.5190020256678634e-05 1.5190020256678634e-05
2455515.003246 1.060599818090498e-05 1.3431496345521596e-05 1.3431496345521596e-05
