jd, h2o, co2
2455509.6900515 0.00197660813934534 0.0015035444869460361
2455509.7046397 0.0 0.0
2455509.7143621 0.0024282303093734726 0.0018749365326927651
2455509.7254733 0.0020371352057673227 0.0014367636188228014
2455509.7351957 0.00207108355078103 0.0016015733356920994
2455509.746307 0.0022276552314256922 0.0015917863353437183
2455509.7560294 0.002025664615140591 0.0016463280277524482
2455509.7671395 0.0024193778580075625 0.0015364187138721583
2455509.7768618 0.0022174756949253195 0.0014886571877226794
2455509.7879731 0.002285016265116476 0.00145449328666069
2455509.7976956 0.0021102659212235116 0.001479530135171366
2455509.8088067 0.002059469441836193 0.0013850473000305594
2455509.8185245 0.0 0.0
2455509.8296393 0.0017978619403458166 0.0013106692958294566
2455509.8393616 0.0018249873312223574 0.00119669381755752
2455509.8504729 0.0019961742562154164 0.001141774487385903
2455509.8601953 0.0019934525304328194 0.0010538640276695837
2455509.8713065 0.0018575892711608097 0.0011328640525369092
2455509.8810289 0.0018433543480359611 0.0011693023962896744
2455509.8921402 0.0019499276771339333 0.001050555038930435
2455509.9018614 0.0018431558421020465 0.00102945887313257
2455509.9129726 0.0016885400587295261 0.0008512078783922143
2455509.922695 0.0013766223692384088 0.0008735623133824717
2455509.9338063 0.0014475616366227022 0.0008891548820671308
2455509.9435241 0.0016496858688050118 0.0008739678633347065
2455509.9546399 0.0016234514631746685 0.0007319535275388508
2455509.9643612 0.0016003820164782248 0.0007999460128812452
2455509.9754724 0.001447932893280036 0.0008301824350063337
2455509.9851947 0.0012682517440279002 0.0007986329010643877
2455509.996306 0.0012861552987292603 0.0007679922934452645
2455510.0060284 0.0013251905212499752 0.00082315943503644
2455510.0171398 0.001313452745094167 0.0007321837672567058
2455510.0268609 0.001314365809564209 0.000642893238321128
2455510.0379722 0.0013357010158563782 0.0006591607055016627
2455510.0476946 0.0014367501896865096 0.0007762590377423287
2455510.0588058 0.001151739683069603 0.0007062879669150735
2455510.0685235 0.001281803922850241 0.0007162962909378615
2455510.0796395 0.0011484917542877518 0.0006977480950746094
2455510.0893607 0.001147307377846912 0.0006207641639143575
2455510.1004719 0.001167296100988382 0.0005549427504829981
2455510.1101943 0.0011692210468808634 0.0006550470640498339
2455510.1213056 0.0010226397752970118 0.0005318874458635707
2455510.131028 0.0011788339027670556 0.000566924702924519
2455510.1421392 0.0010747002735100155 0.0005766667328959364
2455510.1518604 0.0011278085710730767 0.0006318612807525048
2455510.1629718 0.0008951501433251424 0.0006474296492967508
2455510.172694 0.0010024194803182457 0.00048735031465265544
2455510.1838054 0.0008590567994373837 0.000504148994289739
2455510.1935231 0.0009896027139889025 0.0004471860043371778
2455510.204639 0.0013785515919129815 0.00046103686457240353
2455510.2143613 0.0007774153379532951 0.0004966725126986871
2455510.2254715 0.0009505780275533255 0.0003428669877848405
2455510.2351939 0.0007744863551760815 0.000352061818227942
2455510.2463051 0.0008599302709542154 0.0003564262464391109
2455510.2560275 0.0010160125661226442 0.00040202564779035166
2455510.2671388 0.0009686298261070278 0.00035052657444552943
2455510.2768612 0.0010182783984290012 0.00030834821749932276
2455510.2879712 0.0010347581759397116 0.00030372919440874386
2455510.2976935 0.0008473666158740968 0.00040544450021802106
2455510.3088049 0.0007813196692309502 0.0005610820314494285
2455510.3185226 0.0009055625349854847 0.0004446770921744638
2455510.3331119 0.0008520514599353759 0.0004937094736602323
2455510.3428344 0.0007617826339445996 0.0005240954120879022
2455510.3539455 0.0007218381930101574 0.000600963853590956
2455510.363668 0.0010450285662506533 0.0005075222097162006
2455510.3747792 0.001052205064304966 0.0005876993835370012
2455510.3845016 0.0010900376639032608 0.000720812074490006
2455510.3956117 0.0005537626419187964 0.0007206162770753294
2455510.4053341 0.0010229601054301527 0.00091094534498199
2455510.4164454 0.0010234434511908717 0.0010068898124123006
2455510.4261678 0.0012662092360272452 0.0009081677032335919
2455510.437279 0.001198681972944997 0.0011018644191543802
2455510.4469967 0.001358263981152702 0.001251695644423906
2455510.4581117 0.001381744894145804 0.0012914852926996976
2455510.4678338 0.001292342888543596 0.0013232633609141938
2455510.4789452 0.001189290585956506 0.0014553465644427694
2455510.4886675 0.0014334377963655912 0.0016199995863500492
2455510.4997788 0.0 0.0
2455510.5095011 0.001692160107479454 0.0014704480329381024
2455510.5206124 0.0015298146660602074 0.0016605485051121754
2455510.5303336 0.0016997791524182326 0.0017440046935708732
2455510.541445 0.0018072603567600366 0.0016793755993937793
2455510.5511672 0.0018319241913385851 0.0018792773362140947
2455510.5622786 0.001578016814827966 0.001708920112463877
2455510.5719963 0.0 0.0
2455510.5831122 0.0017685538503701094 0.0017705803179912133
2455510.5928334 0.0019388216270139727 0.0016432940044091723
2455510.6039447 0.001869707142436344 0.001749998826324476
2455510.613667 0.0017819327495668827 0.001666702048047103
2455510.6247783 0.001733177348880824 0.001604795411048487
2455510.6345007 0.0016137181078062217 0.0014793786105129403
2455510.645612 0.0016960977027170086 0.001737077845506553
2455510.6553331 0.0013688770129666927 0.0016628557011737072
2455510.6664444 0.0015930637208604736 0.0016107930659389218
2455510.6761668 0.001766740522107118 0.0014996656737435348
2455510.687278 0.001573776277119739 0.0014719040989733551
2455510.6969958 0.001608196017636753 0.001506058459037337
2455510.7081117 0.001609081732715914 0.0013098384749595485
2455510.717833 0.0016407470866611799 0.0011266034654480262
2455510.7289442 0.001585926814247391 0.001218426755411694
2455510.7386665 0.0014225918773787115 0.0010460504508011802
2455510.7497778 0.0013731745887601767 0.0010294057119481796
2455510.7595001 0.001651420588255669 0.0008895817788508567
2455510.7706114 0.0013536912657787176 0.0009043472997963573
2455510.7803327 0.0013307519264545932 0.0009686369860423059
2455510.791444 0.0013729026807061883 0.0008388286976550848
2455510.8011663 0.001129106756908305 0.0008057963689628178
2455510.8122776 0.0012618441001209968 0.0007324180607406405
2455510.8219954 0.0011534593712867753 0.0007771466608381622
2455510.8331112 0.0010841313983618757 0.0006786691106856824
2455510.8428336 0.0013138681031816149 0.0007369072684149019
2455510.8539437 0.0013551298374037334 0.0007048469785410411
2455510.8636661 0.0010014500605060339 0.0007674532390915048
2455510.8747773 0.000906252750809622 0.0007905621180925276
2455510.8844997 0.0011495656829286444 0.000604493680760943
2455510.895611 0.0010533249323375362 0.0005661899098433946
2455510.9053334 0.0010655717282824616 0.0006092227992181534
2455510.9164434 0.0010754907309877217 0.0006571248244974458
2455510.9261658 0.0010880356585590745 0.00040556857085702585
2455510.9372771 0.0008395764461073627 0.0006066970162751022
2455510.9469949 0.0009152829521413848 0.0005370411601644228
2455510.961583 0.0 0.0
2455510.9713054 0.0011279529230465983 0.0004267279295209155
2455510.9824166 0.0009063114336269706 0.000576892916959871
2455510.992139 0.000886129538507137 0.0003635414604084055
2455511.0032503 0.0012089596032962514 0.00035292056391844986
2455511.0129727 0.0011875024238003583 0.00048459907286751785
2455511.0240828 0.0007407361946557818 0.00043340851090046693
2455511.0338051 0.000828735389270842 0.00043845934771993253
2455511.0449164 0.0009535735557720566 0.00040437977195957906
2455511.0546387 0.0006693586623493462 0.0005085103507376026
2455511.06575 0.0007359318086580592 0.0004833153162901644
2455511.0754678 0.0009514950790710816 0.00046291260426067833
2455511.0865826 0.0007340651194451189 0.0004583182872229286
2455511.0963049 0.0008592591122406854 0.00043228982891723204
2455511.1074162 0.0005853745510218721 0.0005029423284404063
2455511.1171385 0.0008000762421001558 0.000558491628620962
2455511.1282498 0.0009881438104560008 0.0005340785952170025
2455511.1379721 0.001111958226192433 0.000414994102632947
2455511.1490834 0.00113552099690912 0.00041748744174255093
2455511.1588047 0.0011592234279696279 0.0005959681869560241
2455511.1699159 0.0012519393925497864 0.0004967432391765847
2455511.1796383 0.0007868198567007288 0.0006054585773786421
2455511.1907496 0.0009872331858710296 0.0006905474367872272
2455511.2004673 0.0 0.0
2455511.2115832 0.0011909558954897837 0.0006253283625275777
2455511.2213044 0.0012824523675450394 0.0006252323522562206
2455511.2324157 0.0009275837809159379 0.0007376739060502087
2455511.242138 0.0008248953578056984 0.000687265822613166
2455511.2532493 0.0016085364753592685 0.0006018783816663814
2455511.2629717 0.0015481595510694504 0.00034867200562804687
2455511.274083 0.0008822848417790701 0.00073421845957503
2455511.2838042 0.000979945695503151 0.0007709123457448144
2455511.2949154 0.0009843291083086886 0.0008855848297916912
2455511.3046378 0.0012121321598510299 0.0009228030189340065
2455511.315749 0.0012347726127300914 0.0010035199113026013
2455511.3254668 0.0011521409833395084 0.0009506002296643287
2455511.3365828 0.0010953052603610133 0.0011695681879377558
2455511.3463039 0.0010456113689222368 0.0011910163615731415
2455511.3574152 0.0010572697648771672 0.0012778715438920391
2455511.3671376 0.0010893020442674 0.0012901681893228226
2455511.3782489 0.0012419287262583996 0.0013495312706978478
2455511.3879712 0.0014133683927040662 0.0012044824261158006
2455511.3990824 0.0011876957575469827 0.0013965337899284598
2455511.4088037 0.0009965516208490421 0.001340063850078749
2455511.4199149 0.0011630770875372082 0.0015156226218692704
2455511.4296373 0.0012879860560349476 0.0013485141844635864
2455511.4407485 0.0010378467186839704 0.0013600461411531122
2455511.4504664 0.0012912255965728725 0.001345449172611846
2455511.4615822 0.001186599797426579 0.0011519290559761735
2455511.4713046 0.001319358687461182 0.0012011963378198006
2455511.4824147 0.0011403396746879034 0.001157660997864879
2455511.492137 0.0012101086273631815 0.0011475623986017195
2455511.5032483 0.0012560137851218948 0.0012181191335222609
2455511.5129707 0.0012067606623890929 0.0011312536236949898
2455511.5240819 0.0 0.0
2455511.5338043 0.0016176660082183566 0.0009228445441950439
2455511.5449145 0.0011121831352916408 0.0008773507730727964
2455511.5546368 0.001074682470402773 0.0007912836271904233
2455511.5657481 0.0008270333436570103 0.0007623809140014459
2455511.5754658 0.000907210561473756 0.000609054131485301
2455511.5900552 0.0 0.0
2455511.5997775 0.0009374065013450656 0.0006234100778328963
2455511.6108888 0.0009412518964883621 0.0006099549531524953
2455511.6206112 0.0007084961694119674 0.0007197943829357405
2455511.6317224 0.0008505021136809947 0.0005790912188830933
2455511.6414448 0.0008932903580513058 0.0005204326283648385
2455511.6525549 0.0006586980696514969 0.000583476870528389
2455511.6622773 0.0007433170134113631 0.0005892406757124694
2455511.6733885 0.0009476549223557711 0.0006678343779619768
2455511.6831109 0.0008104580630750882 0.0005514652510979945
2455511.6942222 0.0021818465161956334 0.0006249152704390497
2455511.7039399 0.00048429515341171924 0.0005581537618133604
2455511.7150546 0.0 0.0
2455511.724777 0.0 0.0
2455511.7358884 0.0 0.0
2455511.7456106 0.0 0.0
2455511.756722 0.0 0.0
2455511.7664443 0.0 0.0
2455511.7775556 0.0 0.0
2455511.7872768 0.0 0.0
2455511.7983881 0.0007550863405176499 0.0006234238546049844
2455511.8081105 0.0006626576731089957 0.0004812425660063178
2455511.8192217 0.0004645429915805764 0.0006323318818394071
2455511.8289394 0.0006305722704625128 0.0007295863365382158
2455511.8400554 0.0008501557169482561 0.0006486875521425706
2455511.8497765 0.0007995232285687966 0.0007335335974323687
2455511.8608878 0.0005891573814196331 0.0008135950685039713
2455511.8706102 0.0006891679077847986 0.0007421492166437769
2455511.8817215 0.0007789652937416848 0.0008407995930434453
2455511.8914438 0.00026848028725465483 0.0008719087786127481
2455511.9025551 0.0006096550388688948 0.0009894064094169706
2455511.9122764 0.0006878693369264604 0.0008761997693321052
2455511.9233877 0.000855656085726702 0.000906593109833814
2455511.9331099 0.00095120401055833 0.0009377494395158999
2455511.9442212 0.0008461125125992092 0.0009382730598429983
2455511.953939 0.0 0.0
2455511.9650548 0.001086993254306385 0.0010020397409330746
2455511.974776 0.000895143049541701 0.0011213639413848006
2455511.9858874 0.0009346533318189008 0.0010716891702204074
2455511.9956098 0.0007471572307059708 0.0011470558300760451
2455512.006721 0.0012033229045626606 0.0010020725396510334
2455512.0164434 0.0008990685929726225 0.0011676647053150142
2455512.0275547 0.0008918866937558437 0.001067918920364163
2455512.0372758 0.0010483419677990858 0.0009399959828717854
2455512.0483871 0.0010804271747059551 0.000990777182241314
2455512.0581095 0.000911397847873597 0.001088584076794092
2455512.0692207 0.0011851094703032767 0.0011152048235851472
2455512.0789384 0.000946548054112597 0.0009588307340810904
2455512.0900544 0.0012339129653345252 0.0010446361025489152
2455512.0997768 0.0011902391681013896 0.0009806975919418783
2455512.1108868 0.0009362376861281773 0.0007126840645816544
2455512.1206092 0.0011704700417222212 0.0007511824875098004
2455512.1317205 0.0010346244804896206 0.0007568382023209549
2455512.1414428 0.0007649846010741763 0.0007597129221267567
2455512.1525541 0.0007834010657855587 0.0008304094020777833
2455512.1622765 0.0007960544286555938 0.0007931455859854856
2455512.1733865 0.0006896599957677631 0.0008930280864062562
2455512.1831089 0.0005927192309747593 0.0006452682189264762
2455512.1942203 0.0008687363165164479 0.0007688156256439074
2455512.203938 0.0009836540648060109 0.0006403482537403936
2455512.2185261 0.0 0.0
2455512.2282485 0.0 0.0
2455512.2393599 0.0 0.0
2455512.2490821 0.0 0.0
2455512.2601934 0.0008362804616232358 0.000492127081439476
2455512.2699158 0.0008876411029238918 0.0005416074785293801
2455512.2810259 0.0008359154312195805 0.0005156069920082033
2455512.2907482 0.0008708896313933674 0.0004241534130781951
2455512.3018596 0.0009073540869774827 0.00045708714534738453
2455512.311582 0.0005551586587679239 0.0006317440812469273
2455512.3226931 0.0005618887279505366 0.0006302190809149647
2455512.3324109 0.0008374104925192722 0.0004809509221668333
2455512.3435257 0.0008853138589577466 0.0005045454877449606
2455512.353248 0.0008077568644541327 0.0004245018912781539
2455512.3643593 0.0008584927430811795 0.00042814499702122793
2455512.3740817 0.0009633402163527854 0.00048564982311023475
2455512.385193 0.0008089410916577942 0.0004926645573445001
2455512.3949153 0.0007718450676883628 0.0005089293613286664
2455512.4060266 0.0007957381950863534 0.0003898541190344368
2455512.4157478 0.0005880970817561126 0.00039969347530004906
2455512.426859 0.0006946937296598496 0.00037067815163444615
2455512.4365814 0.0007001308570178347 0.00035165989321209466
2455512.4476927 0.0006519873186844624 0.00029472535098816076
2455512.4574105 0.0006727334046971163 0.0003304159392702618
2455512.4685263 0.0004004104595678324 0.00029578810733300046
2455512.4782475 0.0006257792953795514 0.000296467810608769
2455512.4893588 0.0006604001029781904 0.00024021516943147357
2455512.4990811 0.0006801058977697096 0.0002579788175830957
2455512.5101924 0.0005481000403314192 0.0002042696497820098
2455512.5199148 0.0004955360445865341 0.00020943349372919593
2455512.531026 0.0003934382915538302 0.000252403415091469
2455512.5407473 0.0003800174024450345 0.00023108480215435566
2455512.5518586 0.0003905688845586804 0.00021361975761795973
2455512.561581 0.00036536832947695123 0.00021210181207769634
2455512.5726922 0.0003996903984432596 0.00010310869268554913
2455512.5824099 0.00016591912480905797 9.450111224622503e-05
2455512.5935258 0.0005587466882239614 0.00025471239231677286
2455512.603247 0.00032244875064911467 0.00018550410706550866
2455512.6143583 0.0003862521720569944 0.0002915218650185325
2455512.6240807 0.00033402643728087846 0.0003386280763760168
2455512.635192 0.0007806305672226869 0.00033561188122979685
2455512.6449143 0.0007249783708482303 0.0003523547125995027
2455512.6560256 0.0005367613979426634 0.0004067988434836584
2455512.6657468 0.0004262673658847773 0.00044175190145429396
2455512.6768581 0.0006415540228596361 0.0004993559140904411
2455512.6865804 0.0005486547234685372 0.0005350238918687568
2455512.6976917 0.0006354455991685117 0.0005785828278475505
2455512.7074095 0.0006911398241084936 0.0005442188599187628
2455512.7185253 0.0007847708981423143 0.0006717754595721904
2455512.7282477 0.0009237576153050325 0.0006802850397336838
2455512.7393579 0.0007562546342644991 0.000761714092909126
2455512.7490801 0.0010444430909194889 0.0008815856789073639
2455512.7601915 0.0007724733450331535 0.0009367032328021541
2455512.7699138 0.0010368359005356906 0.0010099523631264002
2455512.781025 0.0009364897516787165 0.0010046006525158367
2455512.7907474 0.0008924828805455857 0.0009225093456157382
2455512.8018576 0.001118872253224945 0.0010211639411452863
2455512.81158 0.0009550238189594536 0.0010498486997914727
2455512.8226911 0.001181952175476762 0.0011235465988668446
2455512.8324089 0.0011595639213738134 0.0011786553795909357
2455512.8469983 0.0 0.0
2455512.8567206 0.0011420383134193106 0.0011304962155788587
2455512.8678319 0.0009683226698285249 0.0010653384728123534
2455512.8775543 0.001060066042027335 0.0011729416112651115
2455512.8886655 0.0010666730039592814 0.0012173106226565083
2455512.8983879 0.0008947258213767311 0.0010778395689907889
2455512.909498 0.0009490325440640245 0.001118235958213931
2455512.9192204 0.0010447845846044373 0.0009562790520674188
2455512.9303316 0.0008727934739972837 0.0010865623054496084
2455512.940054 0.0009801135612207696 0.0010550153499936435
2455512.9511653 0.001021539222373555 0.0010599044326126184
2455512.960883 0.000732456363114566 0.00104973499351057
2455512.9719977 0.0010968235427655704 0.0009476882211129308
2455512.9817201 0.0009805638519357356 0.0009873336028797682
2455512.9928315 0.0006638258085798114 0.000987030780887776
2455513.0025537 0.000748654210994756 0.0009703899440302332
2455513.013665 0.0006517407404479394 0.0009557776496493655
2455513.0233875 0.000691060771107444 0.0007592559244721556
2455513.0344986 0.000631367848190651 0.0009069289481173873
2455513.0442199 0.0006940950946695499 0.0009036843239060957
2455513.0553312 0.000970541340219265 0.0008545866945421494
2455513.0650535 0.0007500710348742548 0.0005047516968260831
2455513.0761648 0.0006767587175621876 0.0006959220453175549
2455513.0858825 0.0007344569216943202 0.000493734065240865
2455513.0969985 0.0006325997251281579 0.0005639331186174595
2455513.1067196 0.0008104748400907689 0.0006616490449465083
2455513.1178309 0.0005157462608856428 0.0006463874407710616
2455513.1275533 0.0008335798079646049 0.000502680754855022
2455513.1386645 0.0008045039055662716 0.00043520951994683416
2455513.1483869 0.0005614698278615279 0.00045298976252006477
2455513.1594982 0.0006487535813797156 0.0003557471598845704
2455513.1692194 0.0007787312216307455 0.0004625972998773715
2455513.1803306 0.0007432671778187178 0.00039161181407450327
2455513.190053 0.0007041597086864901 0.000371191736226621
2455513.2011643 0.0008203349477121074 0.0003699016582566565
2455513.2108821 0.0006545222542273846 0.0003097539680311464
2455513.2219979 0.0005810736133357832 0.0002824004668195858
2455513.2317192 0.0007766495877178169 0.0004687678487821213
2455513.2428303 0.0005652577650710009 0.0003254894717187053
2455513.2525528 0.000511891920938227 0.0003942641497433723
2455513.2636641 0.0006844067278146981 0.0004184738969734786
2455513.2733864 0.00065925787323339 0.0002050866771062824
2455513.2844977 0.0005421321997448172 0.0003696144636944646
2455513.2942189 0.0006662536000812718 0.00025904302443248347
2455513.3053302 0.0007038319012648008 0.00022623797833439167
2455513.3150524 0.00046259311950772015 0.00032432926312843955
2455513.3261638 0.0005606232075514913 0.0002246726480730962
2455513.3358816 0.00023723545985717453 0.0002698780169224207
2455513.3469975 0.0005219459727478816 0.00029979269828446243
2455513.3567198 0.0004302169646416147 0.00020243543265086847
2455513.3678299 0.0004697877791988509 0.0002259839526689139
2455513.3775523 0.0005858487673680445 0.00017952321798873246
2455513.3886636 0.0005641135630028437 0.00032361721962431564
2455513.3983859 0.0004926385355681968 0.00032273523006212885
2455513.4094972 0.0006278118287166677 0.00033756267301772566
2455513.4192197 0.0005082695342326917 0.00028363721710415794
2455513.4303296 0.0006941582729375832 0.0003299831576425904
2455513.440052 0.0006459137936394324 0.0003141486793517356
2455513.4511633 0.0003426456912854754 0.0003151432580418616
2455513.460881 0.0006226105964705414 0.0003269819718291877
2455513.4754704 0.0005511489258209748 0.00036718297386461766
2455513.4851928 0.0002972334940313834 0.0002681271740246804
2455513.4963039 0.0003377733002479077 0.0004880486528698241
2455513.5060264 0.00042301145394355846 0.0004678081623868393
2455513.5171378 0.000609549312777044 0.00040274952964360435
2455513.5268599 0.0005881692172105753 0.0005158614792789363
2455513.5379701 0.0005739605754299037 0.0004377914377160577
2455513.5476925 0.0007030688935095726 0.00034260437741390746
2455513.5588038 0.0005502585293982934 0.0004748006763560086
2455513.5685261 0.0006891253827517631 0.0005665228486899203
2455513.5796374 0.0007139936969848479 0.0006272685101635466
2455513.5893552 0.0 0.0
2455513.6004698 0.000771502145017993 0.0008347552586968371
2455513.6101922 0.0006252218918275219 0.0007394728529350224
2455513.6213035 0.0007201048161033386 0.000708158316399583
2455513.6310259 0.0005994988826548989 0.0007954775417095648
2455513.6421371 0.0010288463116082688 0.0008738298321590283
2455513.6518595 0.0009644265736130994 0.0008238130655776224
2455513.6629708 0.0007994212999684553 0.0009745248073051003
2455513.6726919 0.0007417335507586964 0.0009339280526145846
2455513.6838032 0.00096544674875412 0.0008925480367732872
2455513.6935256 0.0009384702389176483 0.0009090043751163618
2455513.7046368 0.0007740444786801195 0.000992703252433211
2455513.7143546 0.0008959346082433663 0.0009628941371078964
2455513.7254705 0.0008784087982616003 0.0009074309373457807
2455513.7351918 0.0009297090515805844 0.0008491160721824561
2455513.746303 0.0007326461405648226 0.000854202126289312
2455513.7560254 0.0007659684880301946 0.0009477840459745944
2455513.7671366 0.0008784312692120992 0.0008956151983448166
2455513.776859 0.0008279465365966517 0.0008267357112970599
2455513.7879702 0.0006529121599291567 0.0008112553337363649
2455513.7976915 0.0009439426454179662 0.0008118989943207276
2455513.8088027 0.0009841448397779002 0.0007070815444171823
2455513.8185251 0.0007372125752027686 0.0006184838467125756
2455513.8296364 0.0005271556754198786 0.0005748923564405758
2455513.8393542 0.0007327191613954074 0.0004444214146728693
2455513.85047 0.0008467252359460407 0.0005175351556454517
2455513.8601912 0.0009193984212595017 0.0005243843618380248
2455513.8713025 0.0007145200309998321 0.0005828942258285598
2455513.8810248 0.0004481011421012813 0.0005113859915263652
2455513.8921361 0.0006632012389032672 0.0003159435861057295
2455513.9018585 0.0008559579468454141 0.00035583869323568644
2455513.9129698 0.0005431853422504721 0.0003946768492828819
2455513.9226909 0.0006200649756743059 0.000359129458123978
2455513.9338022 0.00053141835650907 0.0003187218002414635
2455513.9435247 0.00046231453881849565 0.0003961990946454968
2455513.9546358 0.0005419967149213298 0.0003694788191272411
2455513.9643536 0.00037084331447203445 0.00024497930719151283
2455513.9754695 0.0006680080234490364 0.0002579177431249206
2455513.9851918 0.0007762302646416307 0.00031763753906369647
2455513.996302 0.0004934138996167633 0.00034419577042652335
2455514.0060244 0.0003160063120673049 0.0003236646519497321
2455514.0171357 0.00034912113362304165 0.00020344154323074807
2455514.0268579 0.00047266291726880084 0.0002796794215964886
2455514.0379693 0.00035122136969200284 0.00027943448441489064
2455514.0476917 0.00016180168291570737 0.0002265866536975293
2455514.0588017 0.00036860953949983797 0.0002553501686073034
2455514.0685241 0.0003588042950681419 0.0002270176942918815
2455514.0796354 0.0 0.0
2455514.0893531 0.00037468530444759954 0.0002454791822081179
2455514.1039413 0.0 0.0
2455514.1136637 0.00029158103153806845 0.0002397133992030273
2455514.1247748 0.0003207653911294755 0.00023769742482042372
2455514.1344973 0.0003175708138953111 0.0002869153931729633
2455514.1456086 0.0002801703759178228 0.00036600453814989326
2455514.155331 0.00017858291017424618 0.0004005834432377513
2455514.166441 0.0003643498803505842 0.0004394101018145529
2455514.1761634 0.00039247466283613155 0.0004964983528886405
2455514.1872747 0.00044896336452646693 0.0004626409227651211
2455514.196997 0.0003271806078869361 0.0005089036658512124
2455514.2081083 0.0004950785745178566 0.0005428437887126179
2455514.2178261 0.0 0.0
2455514.2289409 0.0005394726383109627 0.0005415795977813455
2455514.2386631 0.0007002258832474826 0.0008350780850292108
2455514.2497744 0.0005410114811053179 0.0007879243221648074
2455514.2594968 0.00048370088432809024 0.0007894515682195776
2455514.270608 0.0006827168763834776 0.0005739811397432843
2455514.2803304 0.000621222174369877 0.0007047581754442521
2455514.2914417 0.0006028353835803536 0.000762062833817701
2455514.3011628 0.0008971930255280135 0.000886335931362231
2455514.3122741 0.0005830945797641316 0.0007006033065790454
2455514.3219965 0.0006708827035276042 0.0006096492228367864
2455514.3331078 0.000849482054182113 0.0005989629418102293
2455514.3428255 0.0007411314692259124 0.0006075173522864524
2455514.3539414 0.0006852458229600318 0.0008547665946394557
2455514.3636627 0.000608216729317071 0.0006444618930131182
2455514.3747738 0.0006261086411257962 0.0005316725789886211
2455514.3844963 0.0006099851767174241 0.0006119050163916626
2455514.3956076 0.0008363727031893264 0.0002750933849167476
2455514.4053298 0.0006311432990695709 0.000578211066310606
2455514.4164412 0.0006078140975959197 0.0005439881364499125
2455514.4261624 0.000504288736678328 0.0006539884111756248
2455514.4372737 0.0007380309983437733 0.000624033012221522
2455514.446996 0.0006333153032180089 0.000548927966147613
2455514.4581073 0.0005442897718959249 0.0005956852380220603
2455514.467825 0.0006351558388105853 0.0004404653583062074
2455514.4789409 0.0007192541935307805 0.0004077620579470302
2455514.4886621 0.0006004894980946705 0.0006628639677698266
2455514.4997734 0.0 0.0
2455514.5094958 0.0004808866949085197 0.0005140184080407361
2455514.520607 0.0007210022301419383 0.0006697972210402658
2455514.5303294 0.0006824687299099229 0.00044861954603728194
2455514.5414407 0.0006128603380349168 0.0005666506767596634
2455514.5511618 0.0005806615935513933 0.0005872898017328771
2455514.5622731 0.0007587265426574986 0.0003934840176936325
2455514.5719955 0.0007538838193083495 0.0005936673572367126
2455514.5831067 0.0007167299313792382 0.0006030779054207752
2455514.5928245 0.0005497849645681616 0.0005992928807746243
2455514.6039404 0.0005680888557777186 0.0004216613063686659
2455514.6136628 0.0005838244811918247 0.00037944474522575024
2455514.6247728 0.0003912120271248454 0.0006133689758955947
2455514.6344953 0.000429219417269053 0.0005305662813925496
2455514.6456066 0.0006010993821057432 0.0005267238712735352
2455514.6553288 0.0003977696437950935 0.000539527153966717
2455514.6664402 0.0004042766013724792 0.0004801607582380563
2455514.6761625 0.0003935161494063931 0.0005715284745480342
2455514.6872726 0.0006125913066641996 0.0004456720229267404
2455514.696995 0.0005600087014745026 0.00046050779361852954
2455514.7081063 0.0004514539676932689 0.00048624158039114947
2455514.717824 0.0004053215717354003 0.00042847541437027447
2455514.7324133 0.0 0.0
2455514.7421357 0.0005812739876018419 0.0003181398741431918
2455514.753247 0.000505538243139908 0.0003659890151388233
2455514.7629693 0.0001733577033923832 0.00027218286567973335
2455514.7740806 0.0005418365364807699 0.0002493246498501305
2455514.783803 0.000538115864019424 0.0003950989967070273
2455514.794913 0.0004506686343608253 0.00040384092392025533
2455514.8046354 0.00048744193358960127 0.0003933741017977223
2455514.8157467 0.00025946356154377804 0.0003741573076144135
2455514.8254691 0.0003318717049694399 0.000217027399369782
2455514.8365803 0.00025254782432786405 0.0002061649300322794
2455514.8462981 0.00042625450761952534 0.0002558933125866592
2455514.8574129 4.982578281893572e-05 0.00016747500228575488
2455514.8671352 0.00016958542624518778 0.00016720091830722743
2455514.8782464 0.00030479020701479386 0.00026867540070517993
2455514.8879688 0.0002743656061860552 0.0001853576930889056
2455514.8990801 0.0004558097298197552 0.00029881094969461336
2455514.9088024 0.0004855507958104459 0.0003447739457975606
2455514.9199137 0.0002555186044363689 0.0003158399230786909
2455514.929635 0.00043126946602953806 0.00029724234325087355
2455514.9407462 0.0005246574044826855 0.00042781939123703855
2455514.9504686 0.0002690500292328503 0.00037365413086055667
2455514.96158 0.00035215077883232195 0.00034139450747199294
2455514.9712975 0.0 0.0
2455514.9824135 0.0003843590382169833 0.00043758114556303475
2455514.9921347 0.0003344080654246125 0.000492928157917094
2455515.003246 0.0003887121774354292 0.0004970077839496447
2455515.0129683 0.00038867338614255117 0.00052872294269953
2455515.0240796 0.0004164377807412349 0.0006107655363442717
2455515.033802 0.0004389059154480089 0.0006384019962962206
2455515.0449132 0.00046025291032582603 0.0007253610011024509
2455515.0546344 0.0005727370452117185 0.0006476972877476938
2455515.0657457 0.0006774621283560973 0.0007942042153718425
2455515.0754681 0.0007059536004795802 0.0008807344438130944
2455515.0865793 0.0009556431618714518 0.0008710661792510084
2455515.0962971 0.0005908643803978552 0.0009715773102168494
2455515.107413 0.0008588545425869233 0.000936975215304034
2455515.1171342 0.00077309497899956 0.0009023929061610221
