Created 04/28/21 by L. Feaga
HRI-IR/raw/DOY/ID/hi*_001*.fit
 
NAME                   SIZE      EXPID   OBSMIDJD         OBSDATE                 IMGMODEN IMGH027 INTTIME (ms)  TARSCR (km)   PXLSCALE (m/pix)  
DOY 298 
hi10110113_4000001_001 512 256   4000001 2455502.04793020 2010-11-01T13:08:57.173 BINFF    38      8000.33000000 3229979.27526 32299.793
hi10110114_4000003_001 512 256   4000003 2455502.08959630 2010-11-01T14:08:57.118 BINFF    38      8000.33000000 3185669.40170 31856.694
hi10110115_4000005_001 512 256   4000005 2455502.13126250 2010-11-01T15:08:57.083 BINFF    38      8000.33000000 3141357.95472 31413.580
hi10110116_4000007_001 512 256   4000007 2455502.17292860 2010-11-01T16:08:57.028 BINFF    38      8000.33000000 3097045.43346 30970.454
hi10110117_4000009_001 512 256   4000009 2455502.21459470 2010-11-01T17:08:56.985 BINFF    38      8000.33000000 3052731.47156 30527.315
hi10110118_4000011_001 512 256   4000011 2455502.25625970 2010-11-01T18:08:56.837 BINFF    38      8000.33000000 3008417.52995 30084.175
hi10110119_4000013_001 512 256   4000013 2455502.29792590 2010-11-01T19:08:56.794 BINFF    38      8000.33000000 2964101.03028 29641.010
hi10110120_4000015_001 512 256   4000015 2455502.33959200 2010-11-01T20:08:56.751 BINFF    38      8000.33000000 2919783.28921 29197.833
hi10110121_4000017_001 512 256   4000017 2455502.38125810 2010-11-01T21:08:56.704 BINFF    38      8000.33000000 2875464.37318 28754.644
hi10110122_4000019_001 512 256   4000019 2455502.42292430 2010-11-01T22:08:56.661 BINFF    38      8000.33000000 2831144.20436 28311.442
hi10110123_4000021_001 512 256   4000021 2455502.46459040 2010-11-01T23:08:56.614 BINFF    38      8000.33000000 2786822.89732 27868.229
DOY 306
hi10110200_4000023_001 512 256   4000023 2455502.50625540 2010-11-02T00:08:56.469 BINFF    38      8000.33000000 2742501.62470 27425.016
hi10110201_4000025_001 512 256   4000025 2455502.54792160 2010-11-02T01:08:56.427 BINFF    38      8000.33000000 2698177.95209 26981.780
hi10110202_4000027_001 512 256   4000027 2455502.58958770 2010-11-02T02:08:56.380 BINFF    38      8000.33000000 2653853.19640 26538.532
hi10110203_4000029_001 512 256   4000029 2455502.63125390 2010-11-02T03:08:56.337 BINFF    38      8000.33000000 2609527.27985 26095.273
hi10110204_4000031_001 512 256   4000031 2455502.67291990 2010-11-02T04:08:56.282 BINFF    38      8000.33000000 2565200.41326 25652.004
hi10110205_4000033_001 512 256   4000033 2455502.71458610 2010-11-02T05:08:56.239 BINFF    38      8000.33000000 2520872.32643 25208.723
hi10110205_4000035_001 512 256   4000035 2455502.72343910 2010-11-02T05:21:41.141 BINFF    38      8000.33000000 2511453.56242 25114.536
hi10110206_4000037_001 512 256   4000037 2455502.76730340 2010-11-02T06:24:51.011 BINFF    38      8000.33000000 2464785.60491 24647.856
hi10110207_4000039_001 512 256   4000039 2455502.80896960 2010-11-02T07:24:50.976 BINFF    38      8000.33000000 2420455.05369 24204.551
hi10110208_4000041_001 512 256   4000041 2455502.85063690 2010-11-02T08:24:51.031 BINFF    38      8000.33000000 2376122.38033 23761.224
hi10110209_4000043_001 512 256   4000043 2455502.89230310 2010-11-02T09:24:50.984 BINFF    38      8000.33000000 2331789.96040 23317.900
hi10110210_4000045_001 512 256   4000045 2455502.93397040 2010-11-02T10:24:51.043 BINFF    38      8000.33000000 2287455.26279 22874.553
hi10110211_4000047_001 512 256   4000047 2455502.97563650 2010-11-02T11:24:50.996 BINFF    38      8000.33000000 2243120.90369 22431.209
hi10110219_4000001_001 512 256   4000001 2455503.29792840 2010-11-02T19:08:57.012 BINFF    38      8000.33000000 1900179.02630 19001.790
hi10110220_4000003_001 512 256   4000003 2455503.33959440 2010-11-02T20:08:56.958 BINFF    38      8000.33000000 1855841.86069 18558.419
hi10110221_4000005_001 512 256   4000005 2455503.38126060 2010-11-02T21:08:56.915 BINFF    38      8000.33000000 1811503.77065 18115.038
hi10110222_4000007_001 512 256   4000007 2455503.42292670 2010-11-02T22:08:56.868 BINFF    38      8000.33000000 1767164.96715 17671.650
hi10110223_4000009_001 512 256   4000009 2455503.46459270 2010-11-02T23:08:56.813 BINFF    38      8000.33000000 1722825.51688 17228.255
DOY 307
hi10110300_4000011_001 512 256   4000011 2455503.50625790 2010-11-03T00:08:56.680 BINFF    38      8000.33000000 1678486.30446 16784.863
hi10110301_4000013_001 512 256   4000013 2455503.54792400 2010-11-03T01:08:56.637 BINFF    38      8000.33000000 1634145.27956 16341.453
hi10110302_4000015_001 512 256   4000015 2455503.58959020 2010-11-03T02:08:56.591 BINFF    38      8000.33000000 1589803.61549 15898.036
hi10110303_4000017_001 512 256   4000017 2455503.63125630 2010-11-03T03:08:56.548 BINFF    38      8000.33000000 1545461.23460 15454.612
hi10110304_4000019_001 512 256   4000019 2455503.67292250 2010-11-03T04:08:56.501 BINFF    38      8000.33000000 1501118.25171 15011.183
hi10110305_4000021_001 512 256   4000021 2455503.71458850 2010-11-03T05:08:56.450 BINFF    38      8000.33000000 1456774.68544 14567.747
hi10110305_4000035_001 512 256   4000035 2455503.72343810 2010-11-03T05:21:41.055 BINFF    38      8000.33000000 1447356.32619 14473.563
hi10110306_4000037_001 512 256   4000037 2455503.76730230 2010-11-03T06:24:50.921 BINFF    38      8000.33000000 1400672.59874 14006.726
hi10110307_4000039_001 512 256   4000039 2455503.80896860 2010-11-03T07:24:50.886 BINFF    38      8000.33000000 1356327.47837 13563.275
hi10110308_4000041_001 512 256   4000041 2455503.85063590 2010-11-03T08:24:50.941 BINFF    38      8000.33000000 1311980.68053 13119.807
hi10110309_4000043_001 512 256   4000043 2455503.89230190 2010-11-03T09:24:50.886 BINFF    38      8000.33000000 1267634.67794 12676.347
hi10110310_4000045_001 512 256   4000045 2455503.93396930 2010-11-03T10:24:50.945 BINFF    38      8000.33000000 1223286.74642 12232.867
hi10110311_4000047_001 512 256   4000047 2455503.97563550 2010-11-03T11:24:50.910 BINFF    38      8000.33000000 1178939.45502 11789.395
DOY 309
hi10110508_4004300_001 512 256   4004300 2455505.87411060 2010-11-05T08:58:39.658 BINFF    32      7000.33000000 841764.212571 8417.642
hi10110509_4004400_001 512 256   4004400 2455505.89494420 2010-11-05T09:28:39.677 BINFF    32      7000.33000000 863935.749411 8639.357
hi10110509_4004500_001 512 256   4004500 2455505.91577670 2010-11-05T09:58:39.610 BINFF    32      7000.33000000 886106.137086 8861.061
hi10110510_4004600_001 512 256   4004600 2455505.93661020 2010-11-05T10:28:39.625 BINFF    32      7000.33000000 908277.442197 9082.774
hi10110510_4004700_001 512 256   4004700 2455505.95744390 2010-11-05T10:58:39.656 BINFF    32      7000.33000000 930448.844421 9304.488
hi10110511_4004800_001 512 256   4004800 2455505.97827760 2010-11-05T11:28:39.686 BINFF    32      7000.33000000 952620.148944 9526.201
hi10110511_4004900_001 512 256   4004900 2455505.99911010 2010-11-05T11:58:39.611 BINFF    32      7000.33000000 974790.054324 9747.901
hi10110512_4005000_001 512 256   4005000 2455506.01994380 2010-11-05T12:28:39.642 BINFF    32      7000.33000000 996961.156392 9969.612
hi10110512_4005100_001 512 256   4005100 2455506.04077740 2010-11-05T12:58:39.665 BINFF    32      7000.33000000 1019132.05748 10191.321
hi10110513_4005200_001 512 256   4005200 2455506.06160980 2010-11-05T13:28:39.586 BINFF    32      7000.33000000 1041301.60051 10413.016
hi10110513_4005300_001 512 256   4005300 2455506.08244340 2010-11-05T13:58:39.609 BINFF    32      7000.33000000 1063472.28505 10634.723
hi10110514_4005400_001 512 256   4005400 2455506.10327710 2010-11-05T14:28:39.643 BINFF    32      7000.33000000 1085645.69966 10856.457
hi10110514_4005500_001 512 256   4005500 2455506.12411070 2010-11-05T14:58:39.662 BINFF    32      7000.33000000 1107816.13768 11078.161
hi10110515_4005600_001 512 256   4005600 2455506.14494320 2010-11-05T15:28:39.595 BINFF    32      7000.33000000 1129985.40080 11299.854
hi10110515_4005700_001 512 256   4005700 2455506.16577680 2010-11-05T15:58:39.618 BINFF    32      7000.33000000 1152155.65174 11521.557
hi10110516_4005800_001 512 256   4005800 2455506.18661060 2010-11-05T16:28:39.652 BINFF    32      7000.33000000 1174325.92590 11743.259
hi10110516_4005900_001 512 256   4005900 2455506.20744410 2010-11-05T16:58:39.671 BINFF    32      7000.33000000 1196495.88417 11964.959
hi10110517_4006000_001 512 256   4006000 2455506.22827680 2010-11-05T17:28:39.616 BINFF    32      7000.33000000 1218664.80253 12186.648
hi10110517_4006100_001 512 256   4006100 2455506.24911040 2010-11-05T17:58:39.638 BINFF    32      7000.33000000 1240834.55500 12408.346
hi10110518_4006200_001 512 256   4006200 2455506.26994390 2010-11-05T18:28:39.657 BINFF    32      7000.33000000 1263004.12889 12630.041
hi10110518_4006300_001 512 256   4006300 2455506.29077640 2010-11-05T18:58:39.582 BINFF    32      7000.33000000 1285172.41532 12851.724
hi10110519_4006400_001 512 256   4006400 2455506.31161000 2010-11-05T19:28:39.605 BINFF    32      7000.33000000 1307341.76939 13073.418
hi10110519_4006500_001 512 256   4006500 2455506.33244370 2010-11-05T19:58:39.636 BINFF    32      7000.33000000 1329511.08221 13295.111
hi10110520_4006600_001 512 256   4006600 2455506.35327730 2010-11-05T20:28:39.658 BINFF    32      7000.33000000 1351680.15900 13516.802
hi10110520_4006700_001 512 256   4006700 2455506.37410990 2010-11-05T20:58:39.599 BINFF    32      7000.33000000 1373848.08333 13738.481
hi10110521_4006800_001 512 256   4006800 2455506.39494350 2010-11-05T21:28:39.622 BINFF    32      7000.33000000 1396016.87350 13960.169
hi10110521_4006900_001 512 256   4006900 2455506.41577730 2010-11-05T21:58:39.656 BINFF    32      7000.33000000 1418185.66118 14181.857
hi10110522_4007000_001 512 256   4007000 2455506.43660970 2010-11-05T22:28:39.578 BINFF    32      7000.33000000 1440352.90456 14403.529
hi10110522_4007100_001 512 256   4007100 2455506.45744340 2010-11-05T22:58:39.608 BINFF    32      7000.33000000 1462521.34352 14625.213
hi10110523_4007200_001 512 256   4007200 2455506.47827700 2010-11-05T23:28:39.631 BINFF    32      7000.33000000 1484689.53244 14846.895
hi10110523_4007300_001 512 256   4007300 2455506.49911060 2010-11-05T23:58:39.654 BINFF    32      7000.33000000 1506857.56522 15068.576
DOY 310
hi10110600_4007400_001 512 256   4007400 2455506.51994300 2010-11-06T00:28:39.575 BINFF    32      7000.33000000 1529024.18873 15290.242
hi10110600_4007500_001 512 256   4007500 2455506.54077660 2010-11-06T00:58:39.602 BINFF    32      7000.33000000 1551191.95034 15511.920
hi10110601_4007600_001 512 256   4007600 2455506.56161030 2010-11-06T01:28:39.632 BINFF    32      7000.33000000 1573359.59693 15733.596
hi10110601_4007700_001 512 256   4007700 2455506.58244270 2010-11-06T01:58:39.553 BINFF    32      7000.33000000 1595525.73106 15955.257
hi10110602_4007800_001 512 256   4007800 2455506.60327640 2010-11-06T02:28:39.584 BINFF    32      7000.33000000 1617693.04438 16176.930
hi10110602_4007900_001 512 256   4007900 2455506.62411000 2010-11-06T02:58:39.607 BINFF    32      7000.33000000 1639860.09136 16398.601
hi10110603_4008000_001 512 256   4008000 2455506.64494370 2010-11-06T03:28:39.633 BINFF    32      7000.33000000 1662027.01398 16620.270
hi10110603_4008100_001 512 256   4008100 2455506.66577620 2010-11-06T03:58:39.562 BINFF    32      7000.33000000 1684192.55920 16841.926
hi10110604_4008200_001 512 256   4008200 2455506.68660980 2010-11-06T04:28:39.585 BINFF    32      7000.33000000 1706359.08182 17063.591
hi10110604_4008300_001 512 256   4008300 2455506.70744350 2010-11-06T04:58:39.616 BINFF    32      7000.33000000 1728525.52121 17285.255
hi10110605_4008400_001 512 256   4008400 2455506.72827590 2010-11-06T05:28:39.541 BINFF    32      7000.33000000 1750690.48002 17506.905
hi10110605_4008500_001 512 256   4008500 2455506.74910960 2010-11-06T05:58:39.571 BINFF    32      7000.33000000 1772856.55354 17728.566
hi10110606_4008600_001 512 256   4008600 2455506.76994320 2010-11-06T06:28:39.594 BINFF    32      7000.33000000 1795022.34443 17950.223
hi10110606_4008700_001 512 256   4008700 2455506.79077690 2010-11-06T06:58:39.625 BINFF    32      7000.33000000 1817188.04276 18171.880
hi10110607_4008800_001 512 256   4008800 2455506.81160930 2010-11-06T07:28:39.546 BINFF    32      7000.33000000 1839352.20315 18393.522
hi10110607_4008900_001 512 256   4008900 2455506.83244290 2010-11-06T07:58:39.569 BINFF    32      7000.33000000 1861517.42080 18615.174
hi10110608_4009000_001 512 256   4009000 2455506.85327670 2010-11-06T08:28:39.603 BINFF    32      7000.33000000 1883682.58702 18836.826
hi10110608_4009100_001 512 256   4009100 2455506.87410910 2010-11-06T08:58:39.524 BINFF    32      7000.33000000 1905846.16025 19058.462
hi10110609_4009200_001 512 256   4009200 2455506.89494280 2010-11-06T09:28:39.555 BINFF    32      7000.33000000 1928010.87992 19280.109
hi10110609_4009300_001 512 256   4009300 2455506.91577640 2010-11-06T09:58:39.578 BINFF    32      7000.33000000 1950175.30068 19501.753
hi10110610_4009400_001 512 256   4009400 2455506.93661010 2010-11-06T10:28:39.612 BINFF    32      7000.33000000 1972339.66070 19723.397
hi10110610_4009500_001 512 256   4009500 2455506.95744250 2010-11-06T10:58:39.533 BINFF    32      7000.33000000 1994502.41850 19945.024
hi10110611_4009600_001 512 256   4009600 2455506.97827620 2010-11-06T11:28:39.564 BINFF    32      7000.33000000 2016666.31338 20166.663
hi10110611_4009700_001 512 256   4009700 2455506.99910980 2010-11-06T11:58:39.587 BINFF    32      7000.33000000 2038829.90006 20388.299
hi10110612_4009800_001 512 256   4009800 2455507.01994220 2010-11-06T12:28:39.508 BINFF    32      7000.33000000 2060992.02187 20609.920
hi10110612_4009900_001 512 256   4009900 2455507.04077600 2010-11-06T12:58:39.542 BINFF    32      7000.33000000 2083155.32186 20831.553
hi10110613_4010000_001 512 256   4010000 2455507.06160950 2010-11-06T13:28:39.565 BINFF    32      7000.33000000 2105318.25858 21053.183
hi10110613_4010100_001 512 256   4010100 2455507.08244320 2010-11-06T13:58:39.596 BINFF    32      7000.33000000 2127481.07019 21274.811
hi10110616_4100001_001 512 256   4100001 2455507.18936370 2010-11-06T16:32:37.025 BINFF    16      8000.33000000 2241219.17522 22412.192
hi10110616_4100003_001 512 256   4100003 2455507.19908630 2010-11-06T16:46:37.053 BINFF    16      8000.33000000 2251561.36259 22515.614
hi10110617_4100005_001 512 256   4100005 2455507.21019750 2010-11-06T17:02:37.068 BINFF    16      8000.33000000 2263380.72234 22633.807
hi10110617_4100007_001 512 256   4100007 2455507.21991990 2010-11-06T17:16:37.076 BINFF    16      8000.33000000 2273722.55854 22737.226
hi10110617_4100009_001 512 256   4100009 2455507.23103100 2010-11-06T17:32:37.083 BINFF    16      8000.33000000 2285541.69496 22855.417
hi10110617_4100011_001 512 256   4100011 2455507.24075360 2010-11-06T17:46:37.107 BINFF    16      8000.33000000 2295883.61174 22958.836
hi10110618_4100013_001 512 256   4100013 2455507.25186360 2010-11-06T18:02:37.015 BINFF    16      8000.33000000 2307701.41747 23077.014
hi10110618_4100015_001 512 256   4100015 2455507.26158590 2010-11-06T18:16:37.024 BINFF    16      8000.33000000 2318043.02901 23180.430
hi10110618_4100017_001 512 256   4100017 2455507.27269720 2010-11-06T18:32:37.034 BINFF    16      8000.33000000 2329861.95553 23298.620
hi10110618_4100019_001 512 256   4100019 2455507.28241960 2010-11-06T18:46:37.051 BINFF    16      8000.33000000 2340203.54929 23402.035
hi10110619_4100021_001 512 256   4100021 2455507.29353090 2010-11-06T19:02:37.069 BINFF    16      8000.33000000 2352022.44113 23520.224
hi10110619_4100023_001 512 256   4100023 2455507.30324860 2010-11-06T19:16:36.683 BINFF    16      8000.33000000 2362358.96652 23623.590
hi10110619_4200001_001 512 256   4200001 2455507.31436340 2010-11-06T19:32:37.002 BINFF    16      8000.33000000 2374181.42925 23741.814
hi10110619_4200003_001 512 256   4200003 2455507.32408580 2010-11-06T19:46:37.014 BINFF    16      8000.33000000 2384522.74376 23845.227
hi10110620_4200005_001 512 256   4200005 2455507.33519700 2010-11-06T20:02:37.024 BINFF    16      8000.33000000 2396341.27400 23963.413
hi10110620_4200007_001 512 256   4200007 2455507.34491940 2010-11-06T20:16:37.037 BINFF    16      8000.33000000 2406682.47130 24066.825
hi10110620_4200009_001 512 256   4200009 2455507.35603070 2010-11-06T20:32:37.055 BINFF    16      8000.33000000 2418500.96315 24185.010
hi10110620_4200011_001 512 256   4200011 2455507.36575310 2010-11-06T20:46:37.071 BINFF    16      8000.33000000 2428842.09026 24288.421
hi10110621_4200013_001 512 256   4200013 2455507.37686420 2010-11-06T21:02:37.066 BINFF    16      8000.33000000 2440660.15777 24406.602
hi10110621_4200015_001 512 256   4200015 2455507.38658560 2010-11-06T21:16:36.993 BINFF    16      8000.33000000 2451000.05948 24510.001
hi10110621_4200017_001 512 256   4200017 2455507.39769670 2010-11-06T21:32:36.999 BINFF    16      8000.33000000 2462818.13423 24628.181
hi10110621_4200019_001 512 256   4200019 2455507.40741900 2010-11-06T21:46:37.004 BINFF    16      8000.33000000 2473158.87726 24731.589
hi10110622_4200021_001 512 256   4200021 2455507.41853030 2010-11-06T22:02:37.022 BINFF    16      8000.33000000 2484976.95800 24849.770
hi10110622_4200023_001 512 256   4200023 2455507.42824810 2010-11-06T22:16:36.636 BINFF    16      8000.33000000 2495312.77077 24953.128
hi10110622_4300001_001 512 256   4300001 2455507.43936420 2010-11-06T22:32:37.064 BINFF    16      8000.33000000 2507135.76117 25071.358
hi10110622_4300003_001 512 256   4300003 2455507.44908540 2010-11-06T22:46:36.979 BINFF    16      8000.33000000 2517475.15406 25174.752
hi10110623_4300005_001 512 256   4300005 2455507.46019660 2010-11-06T23:02:36.985 BINFF    16      8000.33000000 2529292.81029 25292.928
hi10110623_4300007_001 512 256   4300007 2455507.46991900 2010-11-06T23:16:37.002 BINFF    16      8000.33000000 2539633.32976 25396.333
hi10110623_4300009_001 512 256   4300009 2455507.48103020 2010-11-06T23:32:37.008 BINFF    16      8000.33000000 2551450.84401 25514.508
hi10110623_4300011_001 512 256   4300011 2455507.49075260 2010-11-06T23:46:37.024 BINFF    16      8000.33000000 2561791.23871 25617.912
DOY 311
hi10110700_4300013_001 512 256   4300013 2455507.50186390 2010-11-07T00:02:37.042 BINFF    16      8000.33000000 2573608.75400 25736.088
hi10110700_4300015_001 512 256   4300015 2455507.51158520 2010-11-07T00:16:36.957 BINFF    16      8000.33000000 2583947.77264 25839.478
hi10110700_4300017_001 512 256   4300017 2455507.52269640 2010-11-07T00:32:36.971 BINFF    16      8000.33000000 2595765.09541 25957.651
hi10110700_4300019_001 512 256   4300019 2455507.53241870 2010-11-07T00:46:36.976 BINFF    16      8000.33000000 2606105.09307 26061.051
hi10110701_4300021_001 512 256   4300021 2455507.54353000 2010-11-07T01:02:36.994 BINFF    16      8000.33000000 2617922.31825 26179.223
hi10110701_4300023_001 512 256   4300023 2455507.55324780 2010-11-07T01:16:36.612 BINFF    16      8000.33000000 2628257.42761 26282.574
hi10110701_4400001_001 512 256   4400001 2455507.56436360 2010-11-07T01:32:37.017 BINFF    16      8000.33000000 2640079.26617 26400.793
hi10110701_4400003_001 512 256   4400003 2455507.57408490 2010-11-07T01:46:36.932 BINFF    16      8000.33000000 2650417.90082 26504.179
hi10110702_4400005_001 512 256   4400005 2455507.58519620 2010-11-07T02:02:36.950 BINFF    16      8000.33000000 2662234.83094 26622.348
hi10110702_4400007_001 512 256   4400007 2455507.59491850 2010-11-07T02:16:36.958 BINFF    16      8000.33000000 2672574.48942 26725.745
hi10110702_4400009_001 512 256   4400009 2455507.60602970 2010-11-07T02:32:36.965 BINFF    16      8000.33000000 2684391.12591 26843.911
hi10110702_4400011_001 512 256   4400011 2455507.61575210 2010-11-07T02:46:36.977 BINFF    16      8000.33000000 2694730.70123 26947.307
hi10110703_4400013_001 512 256   4400013 2455507.62686350 2010-11-07T03:02:37.003 BINFF    16      8000.33000000 2706547.42752 27065.474
hi10110703_4400015_001 512 256   4400015 2455507.63658460 2010-11-07T03:16:36.910 BINFF    16      8000.33000000 2716885.57231 27168.856
hi10110703_4400017_001 512 256   4400017 2455507.64769590 2010-11-07T03:32:36.928 BINFF    16      8000.33000000 2728702.05059 27287.021
hi10110703_4400019_001 512 256   4400019 2455507.65741820 2010-11-07T03:46:36.933 BINFF    16      8000.33000000 2739041.26401 27390.413
hi10110704_4400021_001 512 256   4400021 2455507.66852950 2010-11-07T04:02:36.947 BINFF    16      8000.33000000 2750857.54112 27508.575
hi10110704_4400023_001 512 256   4400023 2455507.67824730 2010-11-07T04:16:36.565 BINFF    16      8000.33000000 2761191.86013 27611.919
hi10110704_4500001_001 512 256   4500001 2455507.68936320 2010-11-07T04:32:36.982 BINFF    16      8000.33000000 2773012.93518 27730.129
hi10110704_4500003_001 512 256   4500003 2455507.69908560 2010-11-07T04:46:36.994 BINFF    16      8000.33000000 2783351.97471 27833.520
hi10110705_4500005_001 512 256   4500005 2455507.71019560 2010-11-07T05:02:36.903 BINFF    16      8000.33000000 2795166.64382 27951.666
hi10110705_4500007_001 512 256   4500007 2455507.71991800 2010-11-07T05:16:36.919 BINFF    16      8000.33000000 2805505.59479 28055.056
hi10110705_4500009_001 512 256   4500009 2455507.73102940 2010-11-07T05:32:36.937 BINFF    16      8000.33000000 2817321.45334 28173.215
hi10110705_4500011_001 512 256   4500011 2455507.74075170 2010-11-07T05:46:36.950 BINFF    16      8000.33000000 2827660.21851 28276.602
hi10110706_4500013_001 512 256   4500013 2455507.75186290 2010-11-07T06:02:36.956 BINFF    16      8000.33000000 2839475.77482 28394.758
hi10110706_4500015_001 512 256   4500015 2455507.76158530 2010-11-07T06:16:36.973 BINFF    16      8000.33000000 2849814.44926 28498.144
hi10110706_4500017_001 512 256   4500017 2455507.77269550 2010-11-07T06:32:36.889 BINFF    16      8000.33000000 2861628.74055 28616.287
hi10110706_4500019_001 512 256   4500019 2455507.78241780 2010-11-07T06:46:36.894 BINFF    16      8000.33000000 2871967.13089 28719.671
hi10110707_4500021_001 512 256   4500021 2455507.79352910 2010-11-07T07:02:36.912 BINFF    16      8000.33000000 2883782.51171 28837.825
hi10110707_4500023_001 512 256   4500023 2455507.80324680 2010-11-07T07:16:36.526 BINFF    16      8000.33000000 2894115.95348 28941.160
hi10110707_4100001_001 512 256   4100001 2455507.81783610 2010-11-07T07:37:37.041 BINFF    16      8000.33000000 2909629.45336 29096.295
hi10110707_4100003_001 512 256   4100003 2455507.82755850 2010-11-07T07:51:37.053 BINFF    16      8000.33000000 2919967.63309 29199.676
hi10110708_4100005_001 512 256   4100005 2455507.83866980 2010-11-07T08:07:37.071 BINFF    16      8000.33000000 2931782.66198 29317.827
hi10110708_4100007_001 512 256   4100007 2455507.84839220 2010-11-07T08:21:37.088 BINFF    16      8000.33000000 2942120.74649 29421.207
hi10110708_4100009_001 512 256   4100009 2455507.85950340 2010-11-07T08:37:37.094 BINFF    16      8000.33000000 2953935.46678 29539.355
hi10110708_4100011_001 512 256   4100011 2455507.86922580 2010-11-07T08:51:37.110 BINFF    16      8000.33000000 2964273.40692 29642.734
hi10110709_4100013_001 512 256   4100013 2455507.88033600 2010-11-07T09:07:37.027 BINFF    16      8000.33000000 2976086.85591 29760.869
hi10110709_4100015_001 512 256   4100015 2455507.89005840 2010-11-07T09:21:37.043 BINFF    16      8000.33000000 2986424.65062 29864.247
hi10110709_4100017_001 512 256   4100017 2455507.90116960 2010-11-07T09:37:37.050 BINFF    16      8000.33000000 2998239.03848 29982.390
hi10110709_4100019_001 512 256   4100019 2455507.91089190 2010-11-07T09:51:37.062 BINFF    16      8000.33000000 3008576.63859 30085.766
hi10110710_4100021_001 512 256   4100021 2455507.92200320 2010-11-07T10:07:37.080 BINFF    16      8000.33000000 3020391.00261 30203.910
hi10110710_4100023_001 512 256   4100023 2455507.93172090 2010-11-07T10:21:36.686 BINFF    16      8000.33000000 3030723.45563 30307.235
hi10110710_4200001_001 512 256   4200001 2455507.94283570 2010-11-07T10:37:37.001 BINFF    16      8000.33000000 3042541.30383 30425.413
hi10110710_4200003_001 512 256   4200003 2455507.95255810 2010-11-07T10:51:37.018 BINFF    16      8000.33000000 3052878.65576 30528.787
hi10110711_4200005_001 512 256   4200005 2455507.96366940 2010-11-07T11:07:37.036 BINFF    16      8000.33000000 3064692.67996 30646.927
hi10110711_4200007_001 512 256   4200007 2455507.97339170 2010-11-07T11:21:37.040 BINFF    16      8000.33000000 3075029.73793 30750.297
hi10110711_4200009_001 512 256   4200009 2455507.98450300 2010-11-07T11:37:37.059 BINFF    16      8000.33000000 3086843.59038 30868.436
hi10110711_4200011_001 512 256   4200011 2455507.99422540 2010-11-07T11:51:37.071 BINFF    16      8000.33000000 3097180.59366 30971.806
hi10110712_4200013_001 512 256   4200013 2455508.00533660 2010-11-07T12:07:37.081 BINFF    16      8000.33000000 3108994.17698 31089.942
hi10110712_4200015_001 512 256   4200015 2455508.01505780 2010-11-07T12:21:36.996 BINFF    16      8000.33000000 3119329.82664 31193.298
hi10110712_4200017_001 512 256   4200017 2455508.02616910 2010-11-07T12:37:37.010 BINFF    16      8000.33000000 3131143.28382 31311.433
hi10110712_4200019_001 512 256   4200019 2455508.03589150 2010-11-07T12:51:37.027 BINFF    16      8000.33000000 3141480.03031 31414.800
hi10110713_4200021_001 512 256   4200021 2455508.04700270 2010-11-07T13:07:37.033 BINFF    16      8000.33000000 3153293.21592 31532.932
hi10110713_4200023_001 512 256   4200023 2455508.05672050 2010-11-07T13:21:36.651 BINFF    16      8000.33000000 3163624.90544 31636.249
hi10110713_4300001_001 512 256   4300001 2455508.06783640 2010-11-07T13:37:37.068 BINFF    16      8000.33000000 3175442.96151 31754.430
hi10110713_4300003_001 512 256   4300003 2455508.07755770 2010-11-07T13:51:36.982 BINFF    16      8000.33000000 3185778.14908 31857.781
hi10110714_4300005_001 512 256   4300005 2455508.08866890 2010-11-07T14:07:36.989 BINFF    16      8000.33000000 3197590.98013 31975.910
hi10110714_4300007_001 512 256   4300007 2455508.09839130 2010-11-07T14:21:37.005 BINFF    16      8000.33000000 3207927.26126 32079.273
hi10110714_4300009_001 512 256   4300009 2455508.10950250 2010-11-07T14:37:37.019 BINFF    16      8000.33000000 3219740.00932 32197.400
hi10110714_4300011_001 512 256   4300011 2455508.11922490 2010-11-07T14:51:37.028 BINFF    16      8000.33000000 3230076.03704 32300.760
hi10110715_4300013_001 512 256   4300013 2455508.13033610 2010-11-07T15:07:37.042 BINFF    16      8000.33000000 3241888.60475 32418.886
hi10110715_4300015_001 512 256   4300015 2455508.14005740 2010-11-07T15:21:36.957 BINFF    16      8000.33000000 3252223.32056 32522.233
hi10110715_4300017_001 512 256   4300017 2455508.15116870 2010-11-07T15:37:36.975 BINFF    16      8000.33000000 3264035.75476 32640.358
hi10110715_4300019_001 512 256   4300019 2455508.16089100 2010-11-07T15:51:36.980 BINFF    16      8000.33000000 3274371.41666 32743.714
hi10110716_4300021_001 512 256   4300021 2455508.17200230 2010-11-07T16:07:36.998 BINFF    16      8000.33000000 3286183.66805 32861.837
hi10110716_4300023_001 512 256   4300023 2455508.18172000 2010-11-07T16:21:36.612 BINFF    16      8000.33000000 3296514.36311 32965.144
hi10110716_4400001_001 512 256   4400001 2455508.19283590 2010-11-07T16:37:37.021 BINFF    16      8000.33000000 3308331.23681 33083.312
hi10110716_4400003_001 512 256   4400003 2455508.20255710 2010-11-07T16:51:36.935 BINFF    16      8000.33000000 3318665.47121 33186.655
hi10110717_4400005_001 512 256   4400005 2455508.21366840 2010-11-07T17:07:36.953 BINFF    16      8000.33000000 3330477.35331 33304.774
